,meanX,meanY,meanZ,stdX,stdY,class
0,0.15448663667553947,0.36184435799008324,-0.011553077230912987,0.036518091780022514,0.04170972541347684,1
1,0.16099045319216593,0.3410994311173757,-0.0008828203553728672,0.03428927302561156,0.043641010331113235,1
2,0.17338325863792783,0.3241254332519713,0.003752927471575119,0.03436590053571296,0.04238259213172237,1
3,0.18541358872538521,0.314464175984973,0.003707365502379135,0.033294833644306486,0.04452353157005468,1
4,0.198834709468342,0.3026323715845744,-0.006816867928981811,0.03462247018720338,0.04442301281840093,1
5,0.287965898002897,0.30156864651611875,-0.1454995193520509,0.04189092624724919,0.06769373085702501,1
6,0.4584522218931289,0.36164547006289166,-0.056707412218958045,0.026259933670209887,0.05841250730943362,1
7,0.4495099073364621,0.3599949039164044,-0.049786713808938364,0.028360147837825797,0.050173284926453815,1
8,0.4481639464696248,0.35197363722892033,-0.04973130238211913,0.02653360853826465,0.04783429847428538,1
9,0.4193028594766344,0.34937862839017597,-0.026931327772282233,0.04107091190821923,0.06007325654692228,1
10,0.4451171315851666,0.3404280103388287,-0.04690750475250166,0.02659794811431788,0.046816822537189676,1
11,0.4153308258170173,0.34771227268945604,-0.024740447268495124,0.042920816951145704,0.06071969684446752,1
12,0.4403878507160005,0.33139159707796007,-0.0599036841594489,0.027040484540379044,0.04200122846907613,1
13,0.4105677831740606,0.3480892067863828,-0.027524755374600078,0.04289171591547912,0.06341056064618791,1
14,0.43899872047560556,0.3319775873706454,-0.07980075726802957,0.02642886729311656,0.03847650202190496,1
15,0.4104025207814716,0.3484168606145041,-0.023091732519891005,0.043460850149230824,0.06338395378576339,1
16,0.4441490528129396,0.33103923428626286,-0.06458169005766717,0.024463931602250136,0.03824508955654262,1
17,0.4070469368071783,0.3455459702582586,-0.02196686173620875,0.04281349704484618,0.06397062890233325,1
18,0.40877313415209454,0.3446874533380781,-0.023232684429815076,0.04315144689761541,0.06315986074943494,1
19,0.4088294378348759,0.3453040676457541,-0.021038048705226263,0.04305840112995416,0.06402934315776763,1
20,0.4101692693574088,0.34443702016557964,-0.02346352790229756,0.04297496241892379,0.06282177800189583,1
21,0.4116480506601788,0.34455940553120207,-0.021332136157887458,0.042821666662770506,0.06287275720322928,1
22,0.4125964513846806,0.34490278363227844,-0.021743828614074253,0.04230103029129622,0.06376692954677146,1
23,0.41269767993972417,0.34440792458398,-0.020897162548584695,0.04237646798498938,0.06384515281112459,1
24,0.41330985512052265,0.3425755798816681,-0.0252650252754102,0.043537186843175715,0.06344006314407491,1
25,0.4110297475542341,0.3432159579935528,-0.023786652060687457,0.043529701609935426,0.06294890223177191,1
26,0.4105137160846165,0.3414586597964877,-0.021396744374997598,0.043494925432062646,0.06340928680462427,1
27,0.4353928750469571,0.33174308282988413,-0.05831884176527475,0.030763345102093168,0.05882633972407651,1
