,meanX,meanY,meanZ,stdX,stdY,class
0,0.3404045715218499,0.38989684553373427,-0.07111815510463633,0.06566079127372758,0.13206249221470145,0
1,0.41150458937599543,0.28398639886152177,-0.04522297941085248,0.0685197654226457,0.14348372225554487,0
2,0.40719709509894964,0.2981853740555899,-0.04016877900956225,0.06755551366594562,0.14903632030583366,0
3,0.46181690834817435,0.22999364066691624,-0.0427117005986342,0.06990665781571369,0.15988984718319282,0
4,0.4820228148074377,0.20182240435055324,-0.05557136982082255,0.07188282461243045,0.1644979625728115,0
5,0.5088323539211637,0.19680456533318474,-0.06557419286816028,0.07186878450408102,0.17046992420480497,0
6,0.5243541527362097,0.20112835651352293,-0.06597863129772624,0.07062317672109417,0.17652195390906567,0
7,0.5332270534265608,0.2022613145056225,-0.06990028853229051,0.07145708876053654,0.1768630108367584,0
8,0.5362255672613779,0.19607226763452804,-0.06880529069172886,0.07374835302061827,0.17870913651431666,0
9,0.5327146365529015,0.19252057870229086,-0.07234722283553771,0.07472694031322973,0.1807302828276807,0
10,0.524538829213097,0.20180490967773257,-0.07779050302330284,0.07565305165490052,0.18745769318496386,0
11,0.516784226610547,0.2172006191242309,-0.07427491578720674,0.07790712317297557,0.1926302516531647,0
12,0.5092958069982982,0.23191611114002408,-0.08055861709540063,0.08070680805602054,0.194628078473146,0
13,0.5063974672839755,0.24365475277105966,-0.08024192655778352,0.08178891438341254,0.19989139744814446,0
14,0.5130631767568135,0.2532620607387452,-0.08976798931375564,0.08366451985374174,0.20697738497011567,0
15,0.5281848879087538,0.257548546507245,-0.09190779625047833,0.08869736774065846,0.2153542919033363,0
16,0.5535685959316435,0.2745257821821031,-0.09813782812766995,0.09122444711872454,0.2213575865160073,0
17,0.5945360972767785,0.29502356549104053,-0.10997210855025953,0.09418030033773943,0.22341699468649134,0
18,0.6317180792490641,0.3002953500974746,-0.11953599371912826,0.09343734371916833,0.22902760259005162,0
19,0.671264702365512,0.30524881113143193,-0.11071671351138766,0.09357399330016711,0.23208733137047607,0
20,0.7075014625276838,0.29410466126033236,-0.11670392144630073,0.09437834286290754,0.2359047182173583,0
21,0.7409443656603495,0.2817273835341136,-0.11821624806973997,0.09249424195887704,0.23749642461174902,0
22,0.7679657510348729,0.2588756389561154,-0.12732216660229825,0.09183196040675262,0.23835343594841302,0
23,0.7911345192364284,0.23854672624951317,-0.13111715188465503,0.09093391706919371,0.23769120900800927,0
24,0.8111868358793712,0.22910769070897782,-0.1354528898874861,0.08891976338506462,0.23745379812512327,0
25,0.8289953924360729,0.2228317338795889,-0.13555168227657635,0.08981467137546428,0.2356808078652304,0
26,0.8421037339028858,0.22136074659370242,-0.10942839838086324,0.0884630397169268,0.23423077848513085,0
27,0.8545935778390794,0.21122914481730687,-0.11543085242125617,0.09177219144666615,0.23223592336438584,0
28,0.8699362845647902,0.20842449792793818,-0.10298401310710965,0.09334038626389561,0.23268100287320717,0
29,0.8817482760974339,0.2116201470295588,-0.10437181729227188,0.09193563200467544,0.23235142626699998,0
30,0.8936581242652166,0.20919916246618545,-0.0849406904904494,0.09848224315067536,0.23389401587886624,0
31,0.8979317772956121,0.18437294236251286,-0.09505701968849196,0.09487493056588787,0.24252664437615057,0
32,0.8897401094436646,0.14645921758243016,-0.11042893154887076,0.09662119897158927,0.2431715638151012,0
33,0.8882261117299398,0.11026933363505773,-0.07904013186443908,0.1010927186027287,0.2470402773080573,0
34,0.887814237957909,0.0847502038592384,-0.09389557034252961,0.10367651184526896,0.24982222024679215,0
35,0.8651003525370643,0.0655057274159931,-0.10716568555222304,0.10868370428187277,0.25489757631651366,0
36,0.8541074366796584,0.04351104228269486,-0.10328000102995566,0.10795314575477381,0.256103462185931,0
37,0.811722837743305,0.12878763108026414,-0.08077030047381846,0.11186808012124544,0.18453661710665314,0
38,0.775007636774154,0.10854145565203258,-0.08712620150544029,0.10221711015035391,0.17520131070343106,0
39,0.7459908780597505,0.006702160906224023,-0.07807080300639638,0.10480265356634272,0.21448834415120135,0
40,0.6964500177474249,-0.005533312048230853,-0.08855451337444838,0.11015870664139127,0.18901060065439523,0
41,0.6687958126976377,-0.042584726498240515,-0.08905463638046401,0.11733660034879945,0.2153346445740938,0
42,0.6228503528095427,-0.05071220440523965,-0.13801903194047116,0.12215922295866112,0.2329069903045021,0
43,0.5715795925685337,-0.061239910267648245,-0.1626542604196905,0.1281396700562469,0.2554916416613581,0
44,0.5086774542218163,-0.035500429570674896,-0.1578527851777476,0.13520151766147556,0.2673102442284615,0
45,0.4634496101311275,0.10126956889317149,-0.1739996481994558,0.13770496871672164,0.2159536060382545,0
46,0.40107757988430204,0.14598213029759272,-0.16896938221521735,0.15545457005370175,0.2514461297950374,0
47,0.3953998876469476,0.07648787186259315,-0.2200936131834389,0.17274437025776934,0.3679413161106413,0
48,0.3845580213126682,0.17863927426792325,-0.2348505670999343,0.1761769335932424,0.3638574522997588,0
49,0.37217930597918375,0.23403795489243098,-0.26340695038123885,0.18408945100190194,0.3705973742034286,0
50,0.3554868066594714,0.2801819770109086,-0.24555556212480253,0.18385554855104802,0.37479760510262927,0
51,0.3304787483953294,0.3035391086623782,-0.28807488385689856,0.18839522329711025,0.3807195605484906,0
52,0.3149730705079578,0.31743874010585604,-0.2997415677590622,0.19508842632286805,0.3911847496634389,0
53,0.3036450793345769,0.3410042410805112,-0.28903130264389615,0.19243915898444305,0.3940838953435278,0
54,0.3015877419993991,0.36760375471342177,-0.31013846227277647,0.19374711784247137,0.3965541872705917,0
55,0.29531584680080414,0.406231708469845,-0.25950849857109354,0.19054251414144388,0.40119836596597436,0
56,0.29064969647498357,0.4257784840606508,-0.300077289485784,0.18980353924142085,0.3944423746802358,0
57,0.2807160906848453,0.4430642028649648,-0.24428710679112764,0.18301210358169864,0.40028085454862017,0
58,0.2801706159398669,0.4538297128109705,-0.25388292675195734,0.17607696341584045,0.38047369382915075,0
59,0.2844753520829337,0.45234451691309613,-0.20847158144314404,0.1645591410601783,0.36908625423244507,0
60,0.2836167755581084,0.45301540692647296,-0.17300486275340465,0.1583492664608875,0.35038431985184054,0
61,0.2787596590462185,0.46823107202847797,-0.19311303573375277,0.14956584151619182,0.33875245831361706,0
62,0.26127819575014566,0.4660448630650838,-0.15973952410937312,0.14805038276717564,0.3303966007244633,0
63,0.23394874660741716,0.45263934277352835,-0.1785334451157833,0.15017439227401108,0.33925568463364764,0
64,0.20743833482265472,0.4550043954735711,-0.15598685286460956,0.14733598914025683,0.3393988003086641,0
65,0.20574918992462612,0.4532113657111213,-0.17290142083966825,0.14559513127605173,0.3485839619602268,0
66,0.2066164527620588,0.4520764790830158,-0.2386763929457764,0.1582983514053981,0.3411822844728735,0
67,0.2417515544664292,0.4220759201617468,-0.22790370891072276,0.15671151801405775,0.3601634576582817,0
68,0.2704812160560063,0.4407529007820856,-0.19401601422298403,0.1602011044747951,0.37408114441429036,0
69,0.26471793509664987,0.47280442856606986,-0.23027683758985212,0.12160380664904516,0.36244043934495984,0
70,0.33116486810502554,0.49078216439201716,-0.21577027459539888,0.14786592134069151,0.3595672382458447,0
71,0.3801329384247462,0.49263948627880644,-0.19893284277518147,0.1385657059299345,0.3534537232772685,0
72,0.45277080436547595,0.495556788785117,-0.20146658553521876,0.13495489437558958,0.3445200568898703,0
73,0.5195811944348472,0.49530298369271414,-0.17233656983208115,0.12064316784762151,0.3322843792221228,0
74,0.5908906019869304,0.4928443332513173,-0.15490683765458102,0.13021828352466783,0.3443900857689474,0
75,0.6494654601528531,0.505945045323599,-0.1257320385704176,0.12139486322246562,0.32521660861804635,0
76,0.6909897057783037,0.5302744337490627,-0.13849218995808227,0.12141162308445717,0.3199344963272056,0
77,0.7072092152777172,0.5344487244174594,-0.13033509488140677,0.11910302348785545,0.3111377028282757,0
78,0.6912779609362284,0.5023489409968966,-0.1507053369170302,0.11599045539940032,0.27637488674069366,0
79,0.6284717122713724,0.42679866154988605,-0.12854241550140527,0.09242721781738449,0.21982303566146133,0
80,0.6306127565247672,0.4311974673044114,-0.09108390754042169,0.09406914467919571,0.23458204808793312,0
81,0.5909085756256467,0.4088543000675383,-0.09930090597979735,0.08507647008453761,0.20200642777129663,0
82,0.5729095070135026,0.40606758140382315,-0.09901136215776418,0.07783142864751989,0.1922688831521271,0
83,0.5130414466063181,0.39976194217091515,-0.08741470004477458,0.06483858126639942,0.1593274153183661,0
84,0.5150627210026696,0.4018464429037912,-0.07132705830152511,0.06712755407491756,0.16632479020140806,0
85,0.4891778926054637,0.3945588114715758,-0.07149017411643602,0.060990526388516556,0.15307370163956255,0
86,0.47898416292099727,0.3926135862157458,-0.07783485943329994,0.05956516199339617,0.14614596730522345,0
87,0.463973404396148,0.38538412962641033,-0.0642239668723261,0.05762696032857189,0.14054065372261793,0
88,0.453649613119307,0.38721034285568057,-0.06793352820738782,0.05569974661238129,0.13399590461216626,0
89,0.44840434477442787,0.3899536728858948,-0.06843587929176358,0.054015813667765,0.1284786084420666,0
90,0.439044136376608,0.401315674895332,-0.056629229782830984,0.050639685601119394,0.12054905585671155,0
91,0.43501097673461553,0.4033743590116501,-0.05293506030366482,0.04759984132380296,0.11580036202263941,0
92,0.43175114620299565,0.40528614606176105,-0.05340991981344721,0.04648647222925772,0.11347215997110517,0
93,0.42918825717199416,0.4074301960922423,-0.05095608358594326,0.044357443601476906,0.1099849221307246,0
94,0.4245950764133817,0.4095493455727895,-0.0503659953078949,0.04231523323608931,0.10639409143698438,0
95,0.4194086492061615,0.4075395691962469,-0.0488069054517421,0.04176763788927552,0.10320127489965805,0
96,0.4143018878641583,0.4081688892273676,-0.03918650865485291,0.040690443971707006,0.10068017120165698,0
97,0.4103589128880274,0.4128443158808209,-0.044012380377377175,0.03908299843423603,0.09840775146602126,0
98,0.4080523209912436,0.4161676097483862,-0.04026981492746166,0.038347518685838314,0.09491118656697847,0
99,0.4064381094205947,0.4179276894955408,-0.03703627162536166,0.03739215856434888,0.09113133970884067,0
100,0.40737682013284593,0.4196253362156096,-0.03799209540401056,0.03566329429336168,0.08944932122315558,0
101,0.40920214709781466,0.42299753427505493,-0.03423222595289274,0.03530751041858682,0.08765117223759238,0
102,0.40951659140132723,0.425716214236759,-0.03718566043587367,0.0350806202026251,0.08733550501720981,0
103,0.4107827657744998,0.4281328944932847,-0.03960773737241477,0.03437931237323887,0.08570145656279127,0
104,0.41238737390154884,0.4296188141618456,-0.03748987920585124,0.033630834000685436,0.08333495582414474,0
105,0.41433029657318476,0.4305546297913506,-0.034416150293239224,0.033041688308527654,0.08270728072387393,0
106,0.4170904273078555,0.4326105188755762,-0.03533692952317455,0.03264953157921073,0.08105644606747515,0
107,0.4190179804960887,0.4355496579692477,-0.03484943597114119,0.03261753181202637,0.08047167065738188,0
108,0.4197437351658231,0.438827912012736,-0.03686126219250311,0.03215892779891851,0.0801039161153606,0
109,0.42128290023122517,0.43959459094774156,-0.03604852107143937,0.03163921773484173,0.0791693891946577,0
110,0.4220587696347918,0.4428173913842156,-0.034856488080370826,0.031930272799947874,0.0790996908406156,0
111,0.42350774435769944,0.44394362398556303,-0.034720493623131,0.032107498358474845,0.07905950033620275,0
112,0.4239714571407863,0.44642469996497747,-0.03660589040819542,0.03130910640301268,0.07782870374081122,0
113,0.42448301684288753,0.4472317653042929,-0.0366264815158162,0.031213192756355625,0.07847010779055513,0
114,0.4243558035010383,0.447819995028632,-0.036215553962295664,0.03132070540822682,0.07844858891239191,0
115,0.42327638750984553,0.4480343304929279,-0.03702037763673592,0.030939029037895784,0.0776537393588051,0
116,0.4226908414136796,0.44760035617010935,-0.038230538784816324,0.030895413156392982,0.07765957126387309,0
117,0.42153325535002206,0.4454437948408581,-0.03964884540508883,0.030736329509482074,0.07633244354396566,0
118,0.42080481563295635,0.44128171460969107,-0.037025406841743505,0.03054747031628337,0.0755214684339182,0
119,0.4196488474096571,0.43788057565689087,-0.036500359365666736,0.030574965021684775,0.0752493544504266,0
120,0.41665286961055936,0.43796947314625695,-0.037158091429135474,0.0307130189954043,0.07476554859279244,0
121,0.41647749003909884,0.43805699263300213,-0.03759801327179528,0.030629525948200842,0.0752412261179564,0
122,0.41448659130505155,0.4353053385303134,-0.0364303031491031,0.030531374810835267,0.074895217034758,0
123,0.4097532828648885,0.42983269407635644,-0.029660163699654792,0.03131168347893197,0.07691984528547384,0
124,0.4047956835655939,0.42462537260282607,-0.03211912418358225,0.03156740901321119,0.07849372208264535,0
125,0.3971425933497293,0.4139898192314875,-0.03264450779519728,0.032978983699936355,0.08415115883171267,0
126,0.3935480798993792,0.40952556899615694,-0.03310479282522567,0.03475616531576959,0.0883236609187338,0
127,0.3915146319639115,0.401734512476694,-0.0373014163559528,0.037463569718103516,0.0963828194871217,0
128,0.3936635638986315,0.3963992226691473,-0.04466559060613201,0.04053644814606705,0.10293563298737113,0
129,0.400249339285351,0.3932917501245226,-0.04754055712647269,0.0430417952697639,0.11030468014385787,0
130,0.40846066389765057,0.38967012862364453,-0.04413014468393491,0.0466849866922478,0.11857906632840431,0
131,0.4214911673750196,0.3886644400301434,-0.04276833374563719,0.04943211712020221,0.12711442837870543,0
132,0.4350648210162208,0.38852899202278685,-0.05503766276809059,0.053607317248248604,0.1387690447256144,0
133,0.45021032577469233,0.39158920588947477,-0.056256953450518316,0.05922989405049618,0.15028662188683625,0
134,0.45987798344521297,0.3907208612986973,-0.06315848788932701,0.0633458768559608,0.16072913292495028,0
135,0.46526684931346346,0.38604781670229776,-0.06905106405959824,0.06719464097522526,0.17015134050292205,0
136,0.46311933937526883,0.3876077447618757,-0.07624236546064637,0.07089419122915874,0.17980210695667465,0
137,0.45104252724420457,0.39114169563565937,-0.08042768447877148,0.07369632144115319,0.18956023856446858,0
138,0.4202679239568256,0.38472167863732293,-0.08855537987741384,0.07641575663103704,0.1949764495771991,0
139,0.3851426910786402,0.3743469566106796,-0.10967710341222799,0.0716612650596611,0.18266293208673795,0
140,0.391491494008473,0.3816846027260735,-0.08421884755947123,0.0787200664931941,0.19560293865808417,0
141,0.36342171189330874,0.38454743155411314,-0.07503006347420757,0.07517187362462747,0.194732879420758,0
142,0.34811907368046896,0.38399134079615277,-0.07039832802043638,0.07438560570242547,0.19183374329228423,0
143,0.3139291043792452,0.3861955340419497,-0.07727673104755677,0.07369322906249086,0.18626684668628765,0
144,0.2793307304382324,0.38555206784180235,-0.08067298909659834,0.070400565856774,0.18130017558660422,0
145,0.23882561709199632,0.38903436561425525,-0.08039385183620054,0.06735436673031932,0.17268472447326103,0
146,0.22153348511173612,0.3952868055729639,-0.07928458300620689,0.06513763971933835,0.16829628937247712,0
147,0.20797444667134965,0.39774749392554876,-0.07928933566291088,0.06308423555190468,0.1632414119981799,0
148,0.17902973010426476,0.36504134890579043,-0.07330896795075262,0.0485909256592789,0.0919414991579817,0
149,0.19652670621871948,0.39743112595308394,-0.07771913404032907,0.06154457321119853,0.1582837430650887,0
150,0.17658053551401412,0.36615932342552004,-0.0954196065416744,0.05364175248986068,0.10849591519310609,0
151,0.18876849150373823,0.39630388291109175,-0.07544598639526612,0.060542091165552994,0.15691177016491595,0
152,0.18417466289940335,0.3943870961666107,-0.06586062151199876,0.059861316500343494,0.15432409671737637,0
153,0.17857893804709116,0.39709242894535973,-0.06641446923763737,0.05888101058887435,0.15487916897622864,0
154,0.16281939723661967,0.4066448374873116,-0.104271918449159,0.0545360729741262,0.13839350544656537,0
155,0.1634831205010414,0.40544791235810235,-0.07105901248020255,0.0571563172398162,0.14892312196723437,0
156,0.16221638839869273,0.4067539189543043,-0.05469289676093435,0.056512266794298695,0.14774409737164013,0
157,0.15951491714943022,0.40497624235493795,-0.05795848628361068,0.055654279853789256,0.14579287282751432,0
158,0.14225542367923827,0.42080443387939814,-0.04833435749003692,0.04829686017699535,0.11367405242409066,0
159,0.14624671247743426,0.39667959085532595,-0.051418835092217306,0.05292062042804029,0.14273379969358616,0
160,0.12567095884255,0.38702106050082613,-0.04101905687065018,0.05427433818300719,0.1386060795678725,0
161,0.11435160608518691,0.38539100331919535,-0.052843562300565076,0.05304463170684303,0.13426608289896755,0
162,0.10127339955596697,0.3721473394405274,-0.05449051724850129,0.05618700507709871,0.12928297510430015,0
163,0.11353825352021626,0.34393411519981565,-0.04685266621938468,0.05495336972483553,0.12726089979074529,0
164,0.12635941643800055,0.30011513900189174,-0.04468714947687437,0.05515143427068902,0.12224063820383098,0
165,0.13321529577175775,0.2426398964155288,-0.040527873140289196,0.05312498438226707,0.11744457563352463,0
166,0.11860891999233336,0.23196829074905032,-0.038332443734823037,0.04958501599161422,0.11192107922166415,0
167,0.1189034746161529,0.22248742055325282,-0.03999600620545812,0.048773094075768644,0.10929513249813248,0
168,0.13121496921493894,0.19408518004985081,-0.035097422686586575,0.04796223228412627,0.1085169183047181,0
169,0.1842274527464594,0.10987820156982966,-0.014559107313122155,0.044265966417351074,0.10193690630590176,0
170,0.21516825400647663,0.06745440122627076,-0.007742601328171003,0.042377834591933,0.09168318395900642,0
171,0.2321462155807586,0.04294581285544804,-0.053275536679562835,0.04806975414368819,0.08696743126516393,0
172,0.23243921711331322,0.0772693691154321,-0.05452544440816838,0.05110900066629534,0.05890862660216623,0
173,0.2507804085810979,0.07969377633361589,-0.06632451311859139,0.048849954804969585,0.04601893728252973,0
174,0.26426228171303157,0.07687854252400853,-0.07326303771118867,0.051741768470923426,0.041835164826336875,0
175,0.28314549653303056,0.0460021130385853,-0.06833759674993731,0.05312904819761338,0.04645787344627102,0
176,0.32074318187577383,0.05961971073633149,-0.09097611199762788,0.05311201296821501,0.04221812578529477,0
177,0.7038006896064395,0.07756321486972627,-0.04588398236061269,0.06455085715892443,0.16633063984337262,0
178,0.7168297710872832,0.1050648217399915,-0.05053901520893346,0.0660162106411143,0.16926290128911275,0
179,0.7270305781137376,0.12949290232998983,-0.0635141413585959,0.06444693235122584,0.17261034767025082,0
180,0.7331840452693758,0.1576937170965331,-0.05184917714657092,0.06432641318046456,0.17396587653952653,0
181,0.7361794000580197,0.1874206875051771,-0.06214345224302441,0.06436638353747409,0.17316556730991606,0
182,0.7477548037256513,0.21967578572886332,-0.062192520975698606,0.06587768021209364,0.17340212791313606,0
183,0.7550154981159028,0.24033973827248528,-0.06582406736683213,0.06522162409090752,0.17853803984686867,0
184,0.7641978150322324,0.25771798264412654,-0.06959835989364564,0.0672243809127499,0.1782973246599834,0
185,0.7737703465280079,0.2802150391397022,-0.06871485930768924,0.06810978746008121,0.1814227628237092,0
186,0.7789312941687447,0.3164783240783782,-0.06624133427821385,0.06689440224724214,0.1840087609065998,0
187,0.7833215906506493,0.3494994420380819,-0.08269704117154461,0.0677646225230628,0.18740377620765655,0
188,0.7843542184148516,0.3636038502057393,-0.08396971713685351,0.06844902743628646,0.18783119546492538,0
189,0.7880696171805972,0.40521090584141867,-0.08667066727116321,0.06969466652117261,0.18734874068341603,0
190,0.78888810248602,0.4452610909938812,-0.09677906694893361,0.06951953088732472,0.1898293401360096,0
191,0.789007754552932,0.4829993148644765,-0.0853610781450663,0.07025126841117615,0.19041638177366835,0
192,0.7875666845412481,0.5086284152099064,-0.08850464651121381,0.07154592431411502,0.19080430960575043,0
193,0.7730386654535929,0.5225937834807804,-0.07913981688812866,0.07257976646112185,0.1906693055087349,0
194,0.7617851013229007,0.528894046942393,-0.07056265499168278,0.07290944021530771,0.19410707943359495,0
195,0.7446781652314323,0.4842597927365984,-0.0838962614023261,0.06371418137806201,0.13904793042978464,0
196,0.7506256955010551,0.5363983299051013,-0.07052995434390583,0.07567400248078514,0.1988807341980053,0
197,0.7315192932174319,0.5475479009605589,-0.08065378598687117,0.0768308174736403,0.20528858540851377,0
198,0.7150384216081529,0.5552461970420111,-0.08127825463077443,0.08014905429553722,0.20739820072288476,0
199,0.6946090573356265,0.5486508707205454,-0.08482612044910982,0.08045082703386425,0.2096049021967124,0
200,0.6732624456996009,0.5446854900746119,-0.07942631575096284,0.08402737877981256,0.214080085621602,0
201,0.6443368395169576,0.5482630545184726,-0.10970049323877007,0.0810274905460494,0.2105943836704801,0
202,0.6480164300827753,0.5462184931550708,-0.09223879356562376,0.0878809500339277,0.21951646927557475,0
203,0.5922529583885556,0.5523661460195269,-0.08976141865906018,0.09530303910448096,0.22273435950392037,0
204,0.5761144388289678,0.5564995152609689,-0.10106286287040883,0.09559237915795848,0.221413126548418,0
205,0.5420641061805543,0.5468386596157437,-0.09455825399636647,0.09569325083034441,0.2259218932186922,0
206,0.5120088486444383,0.5453548190139589,-0.09979441365925139,0.0971806467556995,0.22652372434647464,0
207,0.4831342952592032,0.5451295730613527,-0.09965374122456769,0.0998421934071822,0.22828958583842002,0
208,0.4544560242266882,0.5507125102338337,-0.1006876445360784,0.10138502755134027,0.23238738082248245,0
209,0.43248291313648224,0.5508750038487571,-0.10893674628168788,0.10352019820029515,0.23535094669616402,0
210,0.4162067004612514,0.5481202545620146,-0.10294770427024551,0.10455182781015226,0.23166537405581314,0
211,0.40268703798453015,0.5403249050889697,-0.10733409446147583,0.10368745759633564,0.23007593218139968,0
212,0.39102102461315336,0.5308858979315985,-0.10439715068810022,0.10547326659982892,0.23212079869469984,0
213,0.3801498029913221,0.5182106423945654,-0.11277266070073119,0.10461207068124855,0.23151291141256225,0
214,0.37519565366563346,0.5092792298112597,-0.1110317910669493,0.10424385484463158,0.23003799515866633,0
215,0.3687257014569782,0.4895873481319064,-0.10285790260281377,0.1056576081596895,0.22841324871965377,0
